,LessEq_2bp,3bp_4bp,5bp_6bp,7bp_8bp,9bp_11bp,12bp_14bp,More_15bp,Insertion,MaxClass
ENSMUSG00000030739_gR194f,0.08214285714285714,0.12714285714285714,0.07857142857142857,0.18000000000000005,0.16142857142857145,0.12357142857142857,0.12428571428571429,0.12285714285714283,7bp_8bp
ENSMUSG00000039740_gR368f,0.05428571428571428,0.017142857142857144,0.037142857142857144,0.06285714285714286,0.11714285714285715,0.5628571428571428,0.03428571428571429,0.11428571428571428,12bp_14bp
ENSMUSG00000039740_gR112f,0.2211111111111111,0.31166666666666665,0.14500000000000002,0.03777777777777778,0.03388888888888889,0.12,0.0688888888888889,0.06166666666666666,3bp_4bp
ENSMUSG00000039740_gR11r,0.1812121212121212,0.1606060606060606,0.10363636363636362,0.026666666666666665,0.26000000000000006,0.08242424242424241,0.12242424242424242,0.06303030303030303,9bp_11bp
ENSMUSG00000002963_gR41r,0.11090909090909092,0.5236363636363637,0.13818181818181818,0.026363636363636363,0.029999999999999995,0.036363636363636355,0.11090909090909096,0.023636363636363636,3bp_4bp
ENSMUSG00000002963_gR89f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LessEq_2bp
ENSMUSG00000002963_gR245r,0.244,0.052000000000000005,0.22,0.032,0.15600000000000003,0.10800000000000001,0.128,0.060000000000000005,LessEq_2bp
ENSMUSG00000002968_gR386r,0.0875,0.07250000000000001,0.335,0.0475,0.23500000000000001,0.07,0.0875,0.065,5bp_6bp
ENSMUSG00000002968_gR325r,0.13833333333333334,0.095,0.34,0.13,0.09666666666666665,0.06999999999999999,0.05166666666666665,0.07833333333333334,5bp_6bp
ENSMUSG00000002968_gR90f,0.12000000000000001,0.11,0.04,0.07,0.15,0.32000000000000006,0.11999999999999997,0.07,12bp_14bp
ENSMUSG00000025041_gR341r,0.14272727272727273,0.07363636363636364,0.0890909090909091,0.09818181818181819,0.34454545454545454,0.05909090909090908,0.07363636363636362,0.11909090909090908,9bp_11bp
ENSMUSG00000025041_gR330r,0.08734693877551021,0.051836734693877555,0.09836734693877551,0.04163265306122449,0.48612244897959184,0.06653061224489797,0.04571428571428571,0.12244897959183675,9bp_11bp
ENSMUSG00000060615_gR269r,0.24,0.16,0.22,0.16,0.1,0.0,0.06,0.06,LessEq_2bp
ENSMUSG00000060615_gR102f,0.07,0.32,0.05,0.08,0.03,0.25,0.08999999999999998,0.11,3bp_4bp
ENSMUSG00000020354_gR150f,0.1641025641025641,0.09128205128205129,0.06564102564102564,0.26256410256410256,0.1451282051282051,0.09025641025641024,0.10769230769230771,0.07333333333333333,7bp_8bp
ENSMUSG00000020354_gR75f,0.16210526315789472,0.02947368421052632,0.046315789473684206,0.2768421052631579,0.10315789473684213,0.20105263157894737,0.06947368421052631,0.11157894736842106,7bp_8bp
ENSMUSG00000023938_gR22f,0.06,0.18,0.34,0.02,0.1,0.12,0.12000000000000001,0.06,5bp_6bp
ENSMUSG00000023938_gR83f,0.18222222222222223,0.07333333333333333,0.1533333333333333,0.2088888888888889,0.1622222222222222,0.026666666666666672,0.13111111111111112,0.062222222222222234,7bp_8bp
ENSMUSG00000023938_gR470f,0.07200000000000001,0.088,0.052000000000000005,0.316,0.16800000000000004,0.124,0.11600000000000002,0.064,7bp_8bp
ENSMUSG00000003865_gR67f,0.08,0.05499999999999999,0.16,0.38000000000000006,0.115,0.049999999999999996,0.11000000000000001,0.049999999999999996,7bp_8bp
ENSMUSG00000003865_gR163r,0.08214285714285714,0.06428571428571428,0.13571428571428573,0.16142857142857145,0.25857142857142856,0.05,0.07785714285714286,0.17,9bp_11bp
ENSMUSG00000003865_gR426f,0.23,0.07,0.15000000000000002,0.10000000000000002,0.175,0.105,0.055,0.115,LessEq_2bp
ENSMUSG00000003873_gR454r,0.048,0.136,0.63,0.006,0.09,0.016,0.046,0.027999999999999997,5bp_6bp
ENSMUSG00000003873_gR48r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LessEq_2bp
ENSMUSG00000003873_gR40r,0.0311764705882353,0.021764705882352943,0.5276470588235295,0.14294117647058827,0.018823529411764704,0.021176470588235293,0.06470588235294117,0.17176470588235293,5bp_6bp
ENSMUSG00000038102_gR134f,0.3683870967741935,0.10193548387096775,0.07806451612903229,0.07161290322580645,0.04451612903225807,0.18129032258064517,0.09096774193548389,0.06322580645161291,LessEq_2bp
ENSMUSG00000038102_gR28r,0.27999999999999997,0.22,0.02,0.04,0.24000000000000002,0.02,0.06,0.12000000000000001,LessEq_2bp
ENSMUSG00000038102_gR24f,0.28,0.17,0.06375,0.053750000000000006,0.09125,0.11375,0.08375000000000002,0.14375000000000002,LessEq_2bp
ENSMUSG00000028348_gR81f,0.26666666666666666,0.14,0.14666666666666667,0.14666666666666667,0.04666666666666667,0.08,0.10666666666666667,0.06666666666666667,LessEq_2bp
ENSMUSG00000028348_gR124f,0.14600000000000002,0.12600000000000003,0.068,0.272,0.05600000000000001,0.21200000000000002,0.07800000000000003,0.042,7bp_8bp
ENSMUSG00000028348_gR471r,0.16,0.052000000000000005,0.252,0.12000000000000001,0.08400000000000002,0.14400000000000002,0.14,0.048,5bp_6bp
ENSMUSG00000042396_gR234f,0.21764705882352942,0.13294117647058823,0.12941176470588234,0.10705882352941176,0.23058823529411765,0.05058823529411765,0.07647058823529408,0.05529411764705883,9bp_11bp
ENSMUSG00000042396_gR136f,0.1707142857142857,0.13642857142857145,0.06214285714285715,0.3042857142857144,0.12428571428571426,0.034999999999999996,0.10357142857142854,0.06357142857142857,7bp_8bp
ENSMUSG00000042396_gR53f,0.08947368421052632,0.045614035087719294,0.13649122807017544,0.19894736842105262,0.2417543859649123,0.043859649122807015,0.10035087719298251,0.14350877192982456,9bp_11bp
ENSMUSG00000037933_gR170f,0.043333333333333335,0.27166666666666667,0.03166666666666666,0.3316666666666666,0.09666666666666666,0.011666666666666667,0.0683333333333333,0.14500000000000002,7bp_8bp
ENSMUSG00000037933_gR320f,0.12571428571428572,0.39714285714285713,0.045714285714285714,0.037142857142857144,0.14285714285714288,0.05142857142857143,0.0971428571428572,0.10285714285714286,3bp_4bp
ENSMUSG00000063229_gR166f,0.16285714285714287,0.10714285714285715,0.038571428571428576,0.3542857142857143,0.09857142857142856,0.0842857142857143,0.08000000000000004,0.07428571428571429,7bp_8bp
ENSMUSG00000063229_gR328r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LessEq_2bp
ENSMUSG00000063229_gR440f,0.10878787878787878,0.11030303030303032,0.04272727272727273,0.3024242424242425,0.05212121212121213,0.07545454545454547,0.13757575757575766,0.1706060606060606,7bp_8bp
ENSMUSG00000055653_gR313r,0.14295081967213114,0.1373770491803279,0.10688524590163932,0.05344262295081967,0.052131147540983594,0.25213114754098365,0.11606557377049176,0.13901639344262295,12bp_14bp
ENSMUSG00000055653_gR109r,0.12,0.075,0.13,0.11499999999999999,0.13,0.065,0.18500000000000005,0.18,More_15bp
ENSMUSG00000055653_gR79f,0.02,0.1,0.04,0.06,0.12,0.24000000000000002,0.18,0.24,12bp_14bp
ENSMUSG00000015837_gR442r,0.14222222222222225,0.19925925925925927,0.08444444444444445,0.23407407407407407,0.0674074074074074,0.08074074074074075,0.12148148148148145,0.07037037037037037,7bp_8bp
ENSMUSG00000015837_gR394r,0.05,0.05,0.03,0.04,0.65,0.02,0.09999999999999999,0.06,9bp_11bp
ENSMUSG00000015837_gR328f,0.09333333333333334,0.07333333333333335,0.07333333333333333,0.2453333333333333,0.22266666666666665,0.0866666666666667,0.06799999999999998,0.13733333333333334,7bp_8bp
ENSMUSG00000022194_gR72r,0.1568421052631579,0.3452631578947368,0.04210526315789473,0.007368421052631579,0.13578947368421052,0.042105263157894736,0.10631578947368427,0.16421052631578947,3bp_4bp
ENSMUSG00000022194_gR168f,0.12444444444444444,0.48888888888888893,0.031111111111111114,0.01777777777777778,0.06888888888888889,0.037777777777777785,0.08666666666666667,0.1444444444444445,3bp_4bp
ENSMUSG00000022194_gR262f,0.16666666666666669,0.09333333333333334,0.09333333333333334,0.17333333333333334,0.16666666666666666,0.08666666666666667,0.10666666666666667,0.11333333333333334,7bp_8bp
ENSMUSG00000040752_gR350r,0.0017391304347826088,0.04347826086956522,0.004347826086956522,0.2217391304347826,0.0008695652173913044,0.30086956521739133,0.22782608695652173,0.1991304347826087,12bp_14bp
ENSMUSG00000040752_gR261r,0.10888888888888887,0.08888888888888889,0.10444444444444445,0.09555555555555557,0.3422222222222222,0.028888888888888895,0.17555555555555563,0.05555555555555556,9bp_11bp
ENSMUSG00000040752_gR186r,0.13166666666666665,0.2783333333333333,0.15250000000000002,0.055,0.1175,0.05083333333333333,0.09250000000000001,0.12166666666666667,3bp_4bp
ENSMUSG00000053093_gR168f,0.07333333333333335,0.09777777777777778,0.3355555555555555,0.21333333333333332,0.09111111111111113,0.0888888888888889,0.0688888888888889,0.03111111111111111,5bp_6bp
ENSMUSG00000053093_gR145f,0.02,0.1,0.66,0.03,0.09,0.01,0.07,0.02,5bp_6bp
ENSMUSG00000053093_gR139f,0.128,0.552,0.06,0.024,0.036000000000000004,0.012,0.16000000000000003,0.028,3bp_4bp
ENSMUSG00000032060_gR62f,0.05,0.24000000000000002,0.13999999999999999,0.09,0.09,0.07999999999999999,0.11999999999999998,0.19,3bp_4bp
ENSMUSG00000032060_gR105f,0.05771428571428571,0.23314285714285712,0.096,0.13371428571428573,0.2417142857142857,0.038285714285714284,0.09885714285714285,0.10057142857142856,9bp_11bp
ENSMUSG00000032060_gR465f,0.17656249999999998,0.09562500000000002,0.0803125,0.135,0.14812499999999995,0.037500000000000006,0.14718749999999986,0.1796875,Insertion
ENSMUSG00000004980_gR165f,0.10666666666666667,0.13999999999999999,0.07333333333333333,0.19999999999999998,0.18666666666666665,0.04,0.12000000000000001,0.13333333333333333,7bp_8bp
ENSMUSG00000004980_gR157r,0.11,0.08,0.23,0.22000000000000003,0.04,0.08999999999999998,0.17,0.06,5bp_6bp
ENSMUSG00000004980_gR40r,0.13153846153846152,0.11769230769230768,0.08461538461538462,0.29307692307692307,0.1876923076923077,0.04153846153846153,0.06769230769230772,0.07615384615384616,7bp_8bp
ENSMUSG00000030470_gR310f,0.07130434782608695,0.02956521739130435,0.1956521739130435,0.16608695652173913,0.06086956521739132,0.1547826086956522,0.2669565217391304,0.05478260869565217,More_15bp
ENSMUSG00000030470_gR258f,0.04,0.06,0.14,0.4,0.21999999999999997,0.06,0.08,0.0,7bp_8bp
ENSMUSG00000030470_gR103f,0.14666666666666667,0.12000000000000001,0.2,0.07333333333333333,0.14,0.060000000000000005,0.04666666666666667,0.21333333333333335,Insertion
ENSMUSG00000020955_gR76r,0.2192307692307692,0.18730769230769237,0.12076923076923077,0.058846153846153854,0.10576923076923077,0.06653846153846153,0.08730769230769236,0.15423076923076923,LessEq_2bp
ENSMUSG00000020955_gR281f,0.20625,0.145625,0.15625,0.06125,0.17687499999999995,0.022500000000000003,0.15375000000000003,0.0775,LessEq_2bp
ENSMUSG00000020955_gR309f,0.25999999999999995,0.16888888888888892,0.0888888888888889,0.08000000000000002,0.16666666666666666,0.037777777777777785,0.12666666666666668,0.07111111111111111,LessEq_2bp
ENSMUSG00000029167_gR487f,0.136875,0.10624999999999998,0.065625,0.13187500000000002,0.15999999999999995,0.2375,0.11875000000000002,0.043125000000000004,12bp_14bp
ENSMUSG00000029167_gR401r,0.15000000000000002,0.28500000000000003,0.035,0.035,0.26,0.045,0.03,0.16,3bp_4bp
ENSMUSG00000029167_gR161r,0.13636363636363635,0.07090909090909091,0.2181818181818182,0.15090909090909094,0.1563636363636364,0.07818181818181817,0.1109090909090909,0.07818181818181819,5bp_6bp
ENSMUSG00000031174_gR418f,0.34,0.1,0.1,0.0,0.06,0.08,0.23999999999999996,0.08,LessEq_2bp
ENSMUSG00000031174_gR412r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LessEq_2bp
ENSMUSG00000031174_gR192r,0.3064,0.0824,0.0568,0.1464,0.12480000000000001,0.051199999999999996,0.15999999999999995,0.072,LessEq_2bp
ENSMUSG00000026950_gR392f,0.12000000000000001,0.2780487804878049,0.022439024390243905,0.13902439024390248,0.06097560975609757,0.1273170731707317,0.09170731707317076,0.1604878048780488,3bp_4bp
ENSMUSG00000026950_gR357f,0.0875,0.105,0.30916666666666665,0.05333333333333333,0.13083333333333333,0.06583333333333333,0.08166666666666669,0.16666666666666669,5bp_6bp
ENSMUSG00000026950_gR98r,0.16750000000000004,0.09000000000000002,0.3425,0.16000000000000003,0.052500000000000005,0.07,0.0625,0.05500000000000001,5bp_6bp
ENSMUSG00000007415_gR330f,0.02363636363636364,0.02909090909090909,0.35545454545454547,0.01,0.46636363636363637,0.029999999999999992,0.03818181818181817,0.04727272727272727,9bp_11bp
ENSMUSG00000007415_gR42r,0.22,0.35,0.04,0.0,0.18000000000000002,0.02,0.09,0.1,3bp_4bp
ENSMUSG00000007415_gR34f,0.35000000000000003,0.15,0.18000000000000002,0.08,0.02,0.04,0.08999999999999998,0.09,LessEq_2bp
ENSMUSG00000022142_gR138r,0.13999999999999999,0.12666666666666668,0.10666666666666666,0.08,0.16666666666666663,0.08,0.10666666666666667,0.19333333333333333,Insertion
ENSMUSG00000022142_gR237r,0.19573333333333334,0.13733333333333334,0.0896,0.058933333333333324,0.19920000000000002,0.09146666666666664,0.05893333333333329,0.1688,9bp_11bp
ENSMUSG00000022142_gR292f,0.1,0.544,0.012,0.024,0.14500000000000002,0.021,0.04900000000000001,0.10500000000000001,3bp_4bp
ENSMUSG00000017412_gR437r,0.29440000000000005,0.1832,0.08319999999999998,0.014400000000000003,0.062400000000000004,0.0232,0.17039999999999994,0.16879999999999998,LessEq_2bp
ENSMUSG00000017412_gR361f,0.27125,0.32875,0.03125,0.0625,0.08125,0.030000000000000002,0.06750000000000002,0.1275,3bp_4bp
ENSMUSG00000017412_gR225f,0.17444444444444446,0.10777777777777778,0.09333333333333332,0.02888888888888889,0.14000000000000007,0.14555555555555555,0.21333333333333343,0.09666666666666666,More_15bp
ENSMUSG00000031173_gR59f,0.23333333333333334,0.08,0.08666666666666667,0.17333333333333334,0.06666666666666667,0.03333333333333333,0.11333333333333334,0.21333333333333335,LessEq_2bp
ENSMUSG00000031173_gR112r,0.10666666666666666,0.11757575757575757,0.16666666666666669,0.11454545454545455,0.12787878787878787,0.0890909090909091,0.08181818181818186,0.19575757575757574,Insertion
ENSMUSG00000015243_gR391f,0.1497777777777778,0.13155555555555556,0.10622222222222223,0.11244444444444443,0.08622222222222221,0.12044444444444444,0.1346666666666666,0.15866666666666665,Insertion
ENSMUSG00000015243_gR337f,0.13,0.060000000000000005,0.28,0.052,0.06,0.134,0.18400000000000005,0.09999999999999999,5bp_6bp
ENSMUSG00000015243_gR116r,0.08,0.02,0.5,0.1,0.0,0.06,0.1,0.14,5bp_6bp
ENSMUSG00000021468_gR423f,0.1187878787878788,0.11393939393939397,0.31060606060606066,0.09757575757575761,0.05696969696969698,0.11969696969696969,0.10939393939393945,0.07303030303030303,5bp_6bp
ENSMUSG00000021468_gR140f,0.12,0.05,0.02,0.39,0.16,0.08,0.09999999999999999,0.08,7bp_8bp
ENSMUSG00000021468_gR116f,0.13521739130434782,0.11260869565217392,0.22913043478260867,0.11826086956521739,0.16130434782608696,0.07043478260869564,0.11782608695652182,0.05521739130434782,5bp_6bp
ENSMUSG00000038583_gR260f,0.1585185185185185,0.059259259259259255,0.4140740740740741,0.07703703703703703,0.10370370370370369,0.05703703703703704,0.08444444444444445,0.045925925925925926,5bp_6bp
ENSMUSG00000038583_gR286f,0.134,0.164,0.085,0.040999999999999995,0.32699999999999996,0.015000000000000003,0.18700000000000006,0.047,9bp_11bp
ENSMUSG00000038583_gR467r,0.14200000000000002,0.21200000000000002,0.068,0.14200000000000002,0.082,0.07800000000000001,0.12400000000000005,0.152,3bp_4bp
ENSMUSG00000028414_gR483f,0.10666666666666665,0.4266666666666667,0.02666666666666667,0.07666666666666667,0.15333333333333332,0.016666666666666666,0.09666666666666662,0.09666666666666666,3bp_4bp
ENSMUSG00000028414_gR483r,0.28060606060606064,0.08484848484848484,0.08121212121212121,0.06727272727272726,0.19454545454545455,0.08787878787878788,0.1260606060606061,0.07757575757575758,LessEq_2bp
ENSMUSG00000028414_gR493f,0.28848484848484846,0.07454545454545455,0.09575757575757575,0.0606060606060606,0.17636363636363636,0.08484848484848483,0.15090909090909096,0.06848484848484848,LessEq_2bp
ENSMUSG00000026100_gR119f,0.24888888888888888,0.10666666666666667,0.12444444444444447,0.022222222222222227,0.03333333333333333,0.04666666666666667,0.28888888888888903,0.12888888888888891,More_15bp
ENSMUSG00000026100_gR216f,0.21555555555555556,0.15888888888888889,0.15555555555555553,0.08000000000000002,0.11555555555555556,0.05888888888888889,0.13222222222222224,0.08333333333333334,LessEq_2bp
ENSMUSG00000026100_gR425f,0.057999999999999996,0.066,0.6400000000000001,0.058,0.024,0.01,0.12000000000000002,0.024,5bp_6bp
ENSMUSG00000034218_gR289f,0.09454545454545454,0.19272727272727272,0.03818181818181818,0.08,0.11272727272727273,0.17636363636363636,0.12545454545454543,0.18,3bp_4bp
ENSMUSG00000034218_gR130f,0.2,0.06,0.05,0.09,0.25,0.13,0.13,0.09,9bp_11bp
ENSMUSG00000034218_gR8r,0.16,0.15714285714285717,0.05714285714285714,0.1971428571428572,0.1142857142857143,0.10285714285714287,0.06571428571428573,0.14571428571428574,7bp_8bp
ENSMUSG00000023092_gR23r,0.17259259259259263,0.1322222222222222,0.12296296296296295,0.044814814814814814,0.13185185185185183,0.05296296296296296,0.20444444444444454,0.1381481481481482,More_15bp
ENSMUSG00000023092_gR132f,0.06941176470588235,0.21058823529411766,0.13529411764705881,0.18235294117647058,0.05294117647058823,0.06470588235294118,0.18941176470588245,0.09529411764705883,3bp_4bp
ENSMUSG00000023092_gR466r,0.16666666666666666,0.14999999999999997,0.07,0.03,0.1333333333333333,0.08666666666666666,0.13333333333333328,0.23,Insertion
ENSMUSG00000034543_gR223r,0.11217391304347828,0.1182608695652174,0.06608695652173913,0.20956521739130435,0.10521739130434783,0.06434782608695651,0.10695652173913041,0.2173913043478261,Insertion
ENSMUSG00000034543_gR260r,0.192,0.188,0.124,0.068,0.136,0.052,0.08800000000000002,0.152,LessEq_2bp
ENSMUSG00000034543_gR328f,0.18666666666666665,0.26333333333333336,0.016666666666666663,0.04666666666666667,0.14333333333333328,0.08333333333333333,0.08333333333333331,0.17666666666666667,3bp_4bp
ENSMUSG00000018900_gR432f,0.18666666666666665,0.2866666666666667,0.060000000000000005,0.03333333333333333,0.18666666666666668,0.07333333333333333,0.08,0.09333333333333334,3bp_4bp
ENSMUSG00000018900_gR135r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LessEq_2bp
ENSMUSG00000018900_gR42f,0.33304347826086955,0.20782608695652174,0.10782608695652174,0.05739130434782608,0.05565217391304348,0.10869565217391304,0.08782608695652172,0.04173913043478261,LessEq_2bp
ENSMUSG00000043639_gR33f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LessEq_2bp
ENSMUSG00000043639_gR113f,0.12000000000000001,0.24,0.24,0.08,0.12000000000000001,0.08,0.06,0.06,3bp_4bp
ENSMUSG00000043639_gR137r,0.14,0.22666666666666666,0.2533333333333333,0.03333333333333333,0.10666666666666667,0.10666666666666667,0.09333333333333334,0.04,5bp_6bp
ENSMUSG00000027752_gR394f,0.12181818181818181,0.2727272727272727,0.15818181818181817,0.1290909090909091,0.041818181818181824,0.04363636363636363,0.08727272727272724,0.14545454545454545,3bp_4bp
ENSMUSG00000027752_gR352r,0.09285714285714286,0.09857142857142859,0.022857142857142857,0.012857142857142859,0.39,0.1385714285714286,0.10142857142857145,0.14285714285714285,9bp_11bp
ENSMUSG00000027752_gR36r,0.125,0.31,0.09,0.025,0.24,0.04499999999999999,0.115,0.05,3bp_4bp
ENSMUSG00000055489_gR107r,0.11714285714285716,0.07142857142857142,0.11571428571428573,0.11428571428571428,0.26428571428571435,0.047142857142857146,0.12857142857142861,0.14142857142857143,9bp_11bp
ENSMUSG00000055489_gR143r,0.24833333333333335,0.20166666666666666,0.04,0.045,0.06666666666666665,0.175,0.10499999999999994,0.11833333333333335,LessEq_2bp
ENSMUSG00000055489_gR238r,0.11333333333333334,0.26666666666666666,0.06666666666666667,0.04444444444444445,0.0488888888888889,0.03555555555555556,0.25333333333333347,0.1711111111111111,3bp_4bp
ENSMUSG00000063652_gR492f,0.15,0.13999999999999999,0.21999999999999997,0.026666666666666665,0.16666666666666666,0.09666666666666666,0.1233333333333333,0.07666666666666666,5bp_6bp
